,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-09-30 05:00:00,15193,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0.0,1,9,10
2012-09-30 06:00:00,15194,4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896,2,20,22
2012-09-30 07:00:00,15195,4,1,9,7,0,0,0,1,0.44,0.4394,0.77,0.0,14,43,57
2012-09-30 08:00:00,15196,4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045,18,126,144
2012-09-30 09:00:00,15197,4,1,9,9,0,0,0,1,0.52,0.5,0.63,0.1045,74,211,285
2012-09-30 10:00:00,15198,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,160,319,479
2012-09-30 11:00:00,15199,4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,222,369,591
2012-09-30 12:00:00,15200,4,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,206,474,680
2012-09-30 13:00:00,15201,4,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,180,414,594
2012-09-30 14:00:00,15202,4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,208,404,612
2012-09-30 15:00:00,15203,4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,230,419,649
2012-09-30 16:00:00,15204,4,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239,202,446,648
2012-09-30 17:00:00,15205,4,1,9,17,0,0,0,1,0.62,0.6212,0.35,0.2836,195,380,575
2012-09-30 18:00:00,15206,4,1,9,18,0,0,0,1,0.52,0.5,0.59,0.4478,91,310,401
2012-09-30 19:00:00,15207,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,34,223,257
2012-09-30 20:00:00,15208,4,1,9,20,0,0,0,3,0.5,0.4848,0.72,0.1343,31,163,194
2012-09-30 21:00:00,15209,4,1,9,21,0,0,0,1,0.5,0.4848,0.68,0.0,19,104,123
2012-09-30 22:00:00,15210,4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0.0,15,76,91
2012-09-30 23:00:00,15211,4,1,9,23,0,0,0,1,0.48,0.4697,0.72,0.0896,8,49,57
2012-10-01 00:00:00,15212,4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,6,39,45
2012-10-01 01:00:00,15213,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18
2012-10-01 02:00:00,15214,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0.0,6,6,12
2012-10-01 03:00:00,15215,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0.0,1,6,7
2012-10-01 04:00:00,15216,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10
2012-10-01 05:00:00,15217,4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0.0,2,34,36
2012-10-01 06:00:00,15218,4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,8,147,155
2012-10-01 07:00:00,15219,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,13,470,483
2012-10-01 08:00:00,15220,4,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,40,744,784
2012-10-01 09:00:00,15221,4,1,10,9,0,1,1,2,0.52,0.5,0.63,0.0,26,314,340
2012-10-01 10:00:00,15222,4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0.0,44,135,179
2012-10-01 11:00:00,15223,4,1,10,11,0,1,1,1,0.58,0.5455,0.46,0.0,76,196,272
2012-10-01 12:00:00,15224,4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,61,262,323
2012-10-01 13:00:00,15225,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,80,225,305
2012-10-01 14:00:00,15226,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,51,193,244
2012-10-01 15:00:00,15227,4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,95,234,329
2012-10-01 16:00:00,15228,4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537,51,408,459
2012-10-01 17:00:00,15229,4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,65,791,856
2012-10-01 18:00:00,15230,4,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,42,571,613
2012-10-01 19:00:00,15231,4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,33,483,516
2012-10-01 20:00:00,15232,4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0.0,11,251,262
2012-10-01 21:00:00,15233,4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,13,205,218
2012-10-01 22:00:00,15234,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,17,190,207
2012-10-01 23:00:00,15235,4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0.0,17,88,105
2012-10-02 00:00:00,15236,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0.0,1,30,31
2012-10-02 01:00:00,15237,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,0,11,11
2012-10-02 02:00:00,15238,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045,0,2,2
2012-10-02 03:00:00,15239,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194,1,4,5
2012-10-02 04:00:00,15240,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896,2,8,10
2012-10-02 05:00:00,15241,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,1,42,43
2012-10-02 06:00:00,15242,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045,3,176,179
2012-10-02 07:00:00,15243,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,4,256,260
2012-10-02 08:00:00,15244,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0.0,6,128,134
2012-10-02 09:00:00,15245,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86
2012-10-02 10:00:00,15246,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45
2012-10-02 11:00:00,15247,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,7,92,99
2012-10-02 12:00:00,15248,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104
2012-10-02 13:00:00,15249,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,6,148,154
2012-10-02 14:00:00,15250,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,16,147,163
2012-10-02 15:00:00,15251,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209
2012-10-02 16:00:00,15252,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374
2012-10-02 17:00:00,15253,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715
2012-10-02 18:00:00,15254,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687
2012-10-02 19:00:00,15255,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0.0,27,368,395
2012-10-02 20:00:00,15256,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,20,286,306
2012-10-02 21:00:00,15257,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289
2012-10-02 22:00:00,15258,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240
2012-10-02 23:00:00,15259,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0.0,11,87,98
2012-10-03 00:00:00,15260,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0.0,5,47,52
2012-10-03 01:00:00,15261,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0.0,3,16,19
2012-10-03 02:00:00,15262,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0.0,2,7,9
2012-10-03 03:00:00,15263,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0.0,0,7,7
2012-10-03 04:00:00,15264,4,1,10,4,0,3,1,2,0.6,0.5,1.0,0.0,2,9,11
2012-10-03 05:00:00,15265,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34
2012-10-03 06:00:00,15266,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177
2012-10-03 07:00:00,15267,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515
2012-10-03 08:00:00,15268,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809
2012-10-03 09:00:00,15269,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362
2012-10-03 10:00:00,15270,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175
2012-10-03 11:00:00,15271,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230
2012-10-03 12:00:00,15272,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358
2012-10-03 13:00:00,15273,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279
2012-10-03 14:00:00,15274,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251
2012-10-03 15:00:00,15275,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319
2012-10-03 16:00:00,15276,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0.0,42,436,478
2012-10-03 17:00:00,15277,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.0,84,833,917
2012-10-03 18:00:00,15278,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.0,54,756,810
2012-10-03 19:00:00,15279,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593
2012-10-03 20:00:00,15280,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497
2012-10-03 21:00:00,15281,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209
2012-10-03 22:00:00,15282,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0.0,9,232,241
2012-10-03 23:00:00,15283,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0.0,21,199,220
2012-10-04 00:00:00,15284,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0.0,11,65,76
2012-10-04 01:00:00,15285,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0.0,2,23,25
2012-10-04 02:00:00,15286,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13
2012-10-04 03:00:00,15287,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0.0,5,6,11
2012-10-04 04:00:00,15288,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0.0,0,10,10
2012-10-04 05:00:00,15289,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39
2012-10-04 06:00:00,15290,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133
2012-10-04 07:00:00,15291,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391
2012-10-04 08:00:00,15292,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.0,27,711,738
2012-10-04 09:00:00,15293,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359
2012-10-04 10:00:00,15294,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177
2012-10-04 11:00:00,15295,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214
2012-10-04 12:00:00,15296,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288
2012-10-04 13:00:00,15297,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294
2012-10-04 14:00:00,15298,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267
2012-10-04 15:00:00,15299,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325
2012-10-04 16:00:00,15300,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497
2012-10-04 17:00:00,15301,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901
2012-10-04 18:00:00,15302,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887
2012-10-04 19:00:00,15303,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534
2012-10-04 20:00:00,15304,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441
2012-10-04 21:00:00,15305,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0.0,33,288,321
2012-10-04 22:00:00,15306,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232
2012-10-04 23:00:00,15307,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155
2012-10-05 00:00:00,15308,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0.0,16,86,102
2012-10-05 01:00:00,15309,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46
2012-10-05 02:00:00,15310,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11
2012-10-05 03:00:00,15311,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0.0,5,11,16
2012-10-05 04:00:00,15312,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11
2012-10-05 05:00:00,15313,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.0,0,41,41
2012-10-05 06:00:00,15314,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0.0,4,133,137
2012-10-05 07:00:00,15315,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428
2012-10-05 08:00:00,15316,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,36,749,785
2012-10-05 09:00:00,15317,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384
2012-10-05 10:00:00,15318,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0.0,68,192,260
2012-10-05 11:00:00,15319,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304
2012-10-05 12:00:00,15320,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468
2012-10-05 13:00:00,15321,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0.0,117,307,424
2012-10-05 14:00:00,15322,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400
2012-10-05 15:00:00,15323,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470
2012-10-05 16:00:00,15324,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634
2012-10-05 17:00:00,15325,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900
2012-10-05 18:00:00,15326,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761
2012-10-05 19:00:00,15327,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500
2012-10-05 20:00:00,15328,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372
2012-10-05 21:00:00,15329,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267
2012-10-05 22:00:00,15330,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264
2012-10-05 23:00:00,15331,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171
2012-10-06 00:00:00,15332,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191
2012-10-06 01:00:00,15333,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141
2012-10-06 02:00:00,15334,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75
2012-10-06 03:00:00,15335,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56
2012-10-06 04:00:00,15336,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11
2012-10-06 05:00:00,15337,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10
2012-10-06 06:00:00,15338,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30
2012-10-06 07:00:00,15339,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84
2012-10-06 08:00:00,15340,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206
2012-10-06 09:00:00,15341,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395
2012-10-06 10:00:00,15342,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539
2012-10-06 11:00:00,15343,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647
2012-10-06 12:00:00,15344,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743
2012-10-06 13:00:00,15345,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710
2012-10-06 14:00:00,15346,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576
2012-10-06 15:00:00,15347,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620
2012-10-06 16:00:00,15348,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659
2012-10-06 17:00:00,15349,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610
2012-10-06 18:00:00,15350,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495
2012-10-06 19:00:00,15351,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341
2012-10-06 20:00:00,15352,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247
2012-10-06 21:00:00,15353,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215
2012-10-06 22:00:00,15354,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185
2012-10-06 23:00:00,15355,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179
2012-10-07 00:00:00,15356,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127
2012-10-07 01:00:00,15357,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109
2012-10-07 02:00:00,15358,4,1,10,2,0,0,0,1,0.42,0.4242,0.62,0.1343,10,64,74
2012-10-07 03:00:00,15359,4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22
2012-10-07 04:00:00,15360,4,1,10,4,0,0,0,2,0.44,0.4394,0.54,0.2537,5,6,11
2012-10-07 05:00:00,15361,4,1,10,5,0,0,0,2,0.44,0.4394,0.54,0.1343,2,8,10
2012-10-07 06:00:00,15362,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23
2012-10-07 07:00:00,15363,4,1,10,7,0,0,0,3,0.42,0.4242,0.58,0.1642,6,29,35
2012-10-07 08:00:00,15364,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62
2012-10-07 09:00:00,15365,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86
2012-10-07 10:00:00,15366,4,1,10,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185
2012-10-07 11:00:00,15367,4,1,10,11,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336
2012-10-07 12:00:00,15368,4,1,10,12,0,0,0,2,0.42,0.4242,0.71,0.0,100,292,392
2012-10-07 13:00:00,15369,4,1,10,13,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320
2012-10-07 14:00:00,15370,4,1,10,14,0,0,0,2,0.44,0.4394,0.67,0.0,71,243,314
2012-10-07 15:00:00,15371,4,1,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306
2012-10-07 16:00:00,15372,4,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333
2012-10-07 17:00:00,15373,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157
2012-10-07 18:00:00,15374,4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106
2012-10-07 19:00:00,15375,4,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114
2012-10-07 20:00:00,15376,4,1,10,20,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116
2012-10-07 21:00:00,15377,4,1,10,21,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113
2012-10-07 22:00:00,15378,4,1,10,22,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79
2012-10-07 23:00:00,15379,4,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80
2012-10-08 00:00:00,15380,4,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51
2012-10-08 01:00:00,15381,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37
2012-10-08 02:00:00,15382,4,1,10,2,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15
2012-10-08 03:00:00,15383,4,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10
2012-10-08 04:00:00,15384,4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7
2012-10-08 05:00:00,15385,4,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19
2012-10-08 06:00:00,15386,4,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59
2012-10-08 07:00:00,15387,4,1,10,7,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154
2012-10-08 08:00:00,15388,4,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397
2012-10-08 09:00:00,15389,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332
2012-10-08 10:00:00,15390,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298
2012-10-08 11:00:00,15391,4,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308
2012-10-08 12:00:00,15392,4,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341
2012-10-08 13:00:00,15393,4,1,10,13,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405
2012-10-08 14:00:00,15394,4,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420
2012-10-08 15:00:00,15395,4,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370
2012-10-08 16:00:00,15396,4,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377
2012-10-08 17:00:00,15397,4,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497
2012-10-08 18:00:00,15398,4,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456
2012-10-08 19:00:00,15399,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371
2012-10-08 20:00:00,15400,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227
2012-10-08 21:00:00,15401,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151
2012-10-08 22:00:00,15402,4,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107
2012-10-08 23:00:00,15403,4,1,10,23,1,1,0,2,0.4,0.4091,0.71,0.2239,9,60,69
2012-10-09 00:00:00,15404,4,1,10,0,0,2,1,2,0.38,0.3939,0.82,0.2239,9,22,31
2012-10-09 01:00:00,15405,4,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239,0,13,13
2012-10-09 02:00:00,15406,4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7
2012-10-09 03:00:00,15407,4,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,0,3,3
2012-10-09 04:00:00,15408,4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7
2012-10-09 05:00:00,15409,4,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19
2012-10-09 06:00:00,15410,4,1,10,6,0,2,1,2,0.38,0.3939,0.82,0.2537,2,141,143
2012-10-09 07:00:00,15411,4,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362
2012-10-09 08:00:00,15412,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,15,698,713
2012-10-09 09:00:00,15413,4,1,10,9,0,2,1,2,0.42,0.4242,0.77,0.2239,37,345,382
2012-10-09 10:00:00,15414,4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164
2012-10-09 11:00:00,15415,4,1,10,11,0,2,1,2,0.48,0.4697,0.69,0.194,37,156,193
2012-10-09 12:00:00,15416,4,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260
2012-10-09 13:00:00,15417,4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238
2012-10-09 14:00:00,15418,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244
2012-10-09 15:00:00,15419,4,1,10,15,0,2,1,2,0.52,0.5,0.63,0.1642,59,195,254
2012-10-09 16:00:00,15420,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424
2012-10-09 17:00:00,15421,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,73,733,806
2012-10-09 18:00:00,15422,4,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,26,758,784
2012-10-09 19:00:00,15423,4,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,31,483,514
2012-10-09 20:00:00,15424,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360
2012-10-09 21:00:00,15425,4,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343,16,209,225
2012-10-09 22:00:00,15426,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162
2012-10-09 23:00:00,15427,4,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896,8,76,84
2012-10-10 00:00:00,15428,4,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896,0,33,33
2012-10-10 01:00:00,15429,4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8
2012-10-10 02:00:00,15430,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8
2012-10-10 03:00:00,15431,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0,0,6,6
2012-10-10 04:00:00,15432,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6
2012-10-10 05:00:00,15433,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40
2012-10-10 06:00:00,15434,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175
2012-10-10 07:00:00,15435,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507
2012-10-10 08:00:00,15436,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839
2012-10-10 09:00:00,15437,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366
2012-10-10 10:00:00,15438,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217
2012-10-10 11:00:00,15439,4,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.194,53,238,291
2012-10-10 12:00:00,15440,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390
2012-10-10 13:00:00,15441,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0.0,60,237,297
2012-10-10 14:00:00,15442,4,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642,63,208,271
